Temperature (C),Humidity (%),Acceleration X,Acceleration Y,Acceleration Z,Gyroscope X,Gyroscope Y,Gyroscope Z,Mag X,Mag Y,Mag Z,Distance (cm),Cluster,Cluster Name
26.9,66.4,-65.14453125,-1490.66015625,-7618.078125000001,13.597560975609758,-32.5,19.81707317073171,-4.35,-12.9,-43.8,2.31,11,
26.9,66.5,-57.48046875,-1544.30859375,-7549.1015625,7.865853658536586,-9.085365853658535,-8.231707317073171,-4.5,-12.75,-43.65,2.32,0,"Stable Low Temp, Low Vibration"
26.9,66.5,-68.9765625,-1448.5078125,-7621.91015625,-22.80487804878049,15.975609756097562,-11.585365853658535,-3.3,-13.65,-44.1,2.31,5,"High Temp, Low Humidity"
26.9,66.6,-88.13671875000001,-1414.0195312500002,-7733.039062500001,-7.500000000000001,12.134146341463415,-3.414634146341464,-4.2,-13.05,-43.35,2.32,8,"Extreme Conditions, High Temp and Vibration"
26.9,66.5,-153.28125,-1509.8203125000002,-7625.742187500001,11.829268292682928,-7.560975609756098,19.26829268292683,-4.95,-12.75,-43.35,2.31,11,
26.9,66.6,-15.328125,-1517.484375,-7752.19921875,-26.52439024390244,15.243902439024392,-5.060975609756098,-4.2,-14.25,-43.65,2.32,5,"High Temp, Low Humidity"
26.9,66.6,-34.48828125,-1402.5234375,-7618.078125000001,-6.463414634146342,-18.71951219512196,-13.719512195121952,-4.35,-12.6,-44.1,2.32,8,"Extreme Conditions, High Temp and Vibration"
26.9,66.6,-26.82421875,-1555.8046875,-7591.25390625,20.79268292682927,-1.4634146341463417,9.390243902439025,-4.35,-12.15,-44.55,2.32,11,
26.9,66.7,-149.44921875,-1482.99609375,-7706.21484375,15.0609756097561,-7.439024390243903,-10.853658536585368,-4.95,-12.75,-44.7,2.32,0,"Stable Low Temp, Low Vibration"
26.9,66.7,-88.13671875000001,-1643.94140625,-7625.742187500001,2.25609756097561,-0.1829268292682927,-7.865853658536586,-5.1,-13.65,-43.8,2.32,8,"Extreme Conditions, High Temp and Vibration"
26.9,66.7,-126.45703125,-1460.00390625,-7713.878906250001,-13.658536585365855,8.902439024390244,-25.731707317073173,-3.75,-12.75,-43.95,2.32,5,"High Temp, Low Humidity"
26.9,66.7,-76.640625,-1444.6757812500002,-7671.726562500001,3.048780487804878,-11.03658536585366,-1.8902439024390243,-3.15,-13.5,-44.4,2.32,0,"Stable Low Temp, Low Vibration"
26.9,66.7,-141.78515625,-1525.1484375,-7637.238281250001,18.17073170731708,-12.317073170731708,5.914634146341464,-4.95,-13.05,-43.35,2.32,0,"Stable Low Temp, Low Vibration"
27.0,66.8,-99.6328125,-1460.00390625,-7690.886718750001,14.878048780487806,0.6097560975609757,-2.5609756097560976,-5.1,-12.6,-45.6,2.31,0,"Stable Low Temp, Low Vibration"
26.9,66.8,-145.6171875,-1574.9648437500002,-7621.91015625,5.121951219512195,-9.085365853658535,-13.902439024390246,-5.7,-12.9,-43.8,2.31,8,"Extreme Conditions, High Temp and Vibration"
26.9,66.7,-153.28125,-1544.30859375,-7621.91015625,6.951219512195123,-1.3414634146341464,-12.073170731707318,-4.35,-12.6,-44.1,2.32,0,"Stable Low Temp, Low Vibration"
27.0,66.8,-141.78515625,-1505.9882812500002,-7587.421875,0.1829268292682927,-21.76829268292683,6.219512195121951,-4.95,-13.8,-44.7,2.31,0,"Stable Low Temp, Low Vibration"
27.0,66.8,-45.984375,-1502.15625,-7683.22265625,-6.707317073170732,4.2682926829268295,-17.31707317073171,-4.35,-12.6,-45.15,2.32,8,"Extreme Conditions, High Temp and Vibration"
26.9,66.8,19.16015625,-1456.171875,-7583.589843750001,3.902439024390244,-9.756097560975611,-11.158536585365855,-4.35,-12.6,-44.85,2.31,0,"Stable Low Temp, Low Vibration"
26.9,66.8,-61.3125,-1574.9648437500002,-7671.726562500001,-12.195121951219512,11.890243902439025,0.3048780487804878,-5.25,-13.5,-44.7,2.32,8,"Extreme Conditions, High Temp and Vibration"
26.9,66.8,-53.6484375,-1551.97265625,-7664.0625,1.4634146341463417,-2.926829268292684,16.70731707317073,-4.2,-13.5,-43.65,2.32,0,"Stable Low Temp, Low Vibration"
27.0,66.7,-111.12890625,-1460.00390625,-7652.56640625,1.524390243902439,19.20731707317073,-33.963414634146346,-4.35,-12.15,-44.1,2.32,8,"Extreme Conditions, High Temp and Vibration"
26.9,66.7,-76.640625,-1559.63671875,-7621.91015625,22.98780487804878,-6.7682926829268295,14.939024390243905,-5.25,-13.5,-42.9,2.32,11,
26.9,66.7,-57.48046875,-1532.8125,-7748.3671875,-13.53658536585366,14.756097560975611,-13.231707317073171,-5.1,-12.6,-43.05,2.32,5,"High Temp, Low Humidity"
26.9,66.7,-111.12890625,-1525.1484375,-7690.886718750001,-19.390243902439025,2.804878048780488,-9.085365853658535,-3.75,-13.8,-43.65,2.32,5,"High Temp, Low Humidity"
26.9,66.6,-45.984375,-1586.4609375,-7690.886718750001,5.731707317073171,7.926829268292684,-2.987804878048781,-4.65,-12.6,-44.1,2.32,0,"Stable Low Temp, Low Vibration"
26.9,66.7,-42.15234375000001,-1525.1484375,-7633.40625,-1.0975609756097562,18.78048780487805,5.975609756097562,-4.35,-12.9,-43.05,2.31,0,"Stable Low Temp, Low Vibration"
26.9,66.7,-107.296875,-1548.140625,-7568.26171875,-5.243902439024391,9.756097560975611,-24.26829268292683,-3.75,-12.3,-43.65,2.32,8,"Extreme Conditions, High Temp and Vibration"
27.0,66.7,-49.81640625,-1540.4765625000002,-7621.91015625,3.536585365853659,-10.30487804878049,10.48780487804878,-4.35,-12.15,-44.1,2.31,0,"Stable Low Temp, Low Vibration"
27.0,66.7,22.9921875,-1479.1640625000002,-7625.742187500001,-4.207317073170732,9.878048780487806,-25.1219512195122,-4.5,-13.8,-42.9,2.32,8,"Extreme Conditions, High Temp and Vibration"
26.9,66.7,-199.265625,-1540.4765625000002,-7637.238281250001,7.682926829268293,-13.658536585365855,9.02439024390244,-4.2,-13.8,-44.7,2.31,0,"Stable Low Temp, Low Vibration"
26.9,66.6,-91.96875,-1544.30859375,-7648.734375000001,14.817073170731708,-23.84146341463415,-0.1219512195121951,-3.6,-12.15,-43.5,2.32,11,
26.9,66.6,-68.9765625,-1586.4609375,-7618.078125000001,-6.402439024390245,7.378048780487806,1.1585365853658538,-3.6,-13.65,-43.8,2.31,8,"Extreme Conditions, High Temp and Vibration"
26.9,66.6,-118.79296875,-1463.8359375,-7572.093750000001,-7.926829268292684,4.451219512195122,-8.231707317073171,-4.2,-13.05,-43.95,2.32,8,"Extreme Conditions, High Temp and Vibration"
26.9,66.6,107.296875,-1651.6054687500002,-7618.078125000001,4.207317073170732,-20.853658536585368,-10.975609756097562,-3.6,-12.6,-45.9,2.32,0,"Stable Low Temp, Low Vibration"
26.9,66.6,-72.80859375,-1502.15625,-7587.421875,17.378048780487806,-2.1951219512195124,-12.01219512195122,-3.75,-13.8,-43.95,2.31,0,"Stable Low Temp, Low Vibration"
27.0,66.6,-91.96875,-1460.00390625,-7713.878906250001,6.890243902439025,-19.26829268292683,21.15853658536585,-4.65,-13.65,-44.55,2.31,11,
26.9,66.5,-130.2890625,-1414.0195312500002,-7614.24609375,2.8658536585365857,13.841463414634148,14.085365853658535,-3.0,-13.2,-43.8,2.32,0,"Stable Low Temp, Low Vibration"
27.0,66.5,-137.953125,-1456.171875,-7675.55859375,5.243902439024391,-8.536585365853659,-3.4756097560975614,-5.55,-12.75,-44.4,2.32,0,"Stable Low Temp, Low Vibration"
27.0,66.6,-57.48046875,-1486.828125,-7675.55859375,16.402439024390244,-0.3658536585365854,17.926829268292686,-3.0,-11.4,-43.05,2.32,11,
27.0,66.6,-68.9765625,-1578.796875,-7575.925781250001,5.914634146341464,-20.182926829268293,7.743902439024391,-5.25,-13.05,-44.4,2.32,0,"Stable Low Temp, Low Vibration"
27.0,66.6,-149.44921875,-1517.484375,-7710.046875,10.853658536585368,-36.03658536585366,13.29268292682927,-3.6,-13.95,-44.55,2.31,0,"Stable Low Temp, Low Vibration"
27.0,66.5,7.6640625,-1540.4765625000002,-7687.0546875,-16.03658536585366,12.865853658536588,-13.109756097560975,-6.0,-12.3,-44.4,2.32,5,"High Temp, Low Humidity"
27.0,66.5,-76.640625,-1536.6445312500002,-7568.26171875,25.731707317073173,-2.5,7.378048780487806,-3.6,-12.9,-44.55,2.33,11,
26.9,66.5,-99.6328125,-1448.5078125,-7644.90234375,-2.378048780487805,17.378048780487806,-1.829268292682927,-5.1,-12.6,-42.45,2.32,8,"Extreme Conditions, High Temp and Vibration"
27.0,66.5,-95.80078125,-1505.9882812500002,-7637.238281250001,-22.500000000000004,10.30487804878049,-5.548780487804878,-3.45,-12.75,-45.0,2.32,8,"Extreme Conditions, High Temp and Vibration"
27.0,66.4,-65.14453125,-1528.98046875,-7610.4140625,13.170731707317074,0.853658536585366,-9.02439024390244,-4.5,-12.75,-43.65,2.32,0,"Stable Low Temp, Low Vibration"
27.0,66.4,-137.953125,-1463.8359375,-7614.24609375,-6.2804878048780495,16.097560975609756,-11.585365853658535,-4.95,-13.5,-43.65,2.32,8,"Extreme Conditions, High Temp and Vibration"
27.0,66.5,-126.45703125,-1429.34765625,-7706.21484375,-11.76829268292683,8.719512195121952,-23.963414634146343,-4.05,-12.6,-42.45,2.32,8,"Extreme Conditions, High Temp and Vibration"
27.0,66.5,-57.48046875,-1597.95703125,-7675.55859375,12.500000000000002,-15.243902439024392,-6.463414634146342,-5.1,-13.2,-43.8,2.32,0,"Stable Low Temp, Low Vibration"
26.9,66.5,-91.96875,-1555.8046875,-7621.91015625,12.621951219512196,9.26829268292683,6.097560975609756,-5.1,-11.85,-43.05,2.32,0,"Stable Low Temp, Low Vibration"
27.0,66.5,-38.3203125,-1525.1484375,-7656.3984375,12.500000000000002,-0.853658536585366,-3.536585365853659,-4.35,-13.65,-43.8,2.32,0,"Stable Low Temp, Low Vibration"
27.0,66.5,-122.625,-1513.65234375,-7679.390625000001,20.0609756097561,3.048780487804878,6.463414634146342,-5.1,-13.2,-44.55,2.31,0,"Stable Low Temp, Low Vibration"
27.0,66.5,-91.96875,-1448.5078125,-7644.90234375,-14.939024390243905,0.7317073170731708,-8.597560975609756,-3.45,-12.3,-45.0,2.32,8,"Extreme Conditions, High Temp and Vibration"
27.0,66.5,-111.12890625,-1490.66015625,-7667.894531250001,-10.609756097560975,-8.902439024390244,1.707317073170732,-4.35,-12.6,-43.5,2.31,0,"Stable Low Temp, Low Vibration"
27.0,66.5,-68.9765625,-1498.32421875,-7729.20703125,-14.878048780487806,8.841463414634147,-8.963414634146343,-4.2,-13.5,-43.35,2.32,8,"Extreme Conditions, High Temp and Vibration"
27.0,66.5,-84.30468750000001,-1663.1015625,-7733.039062500001,-11.707317073170731,20.182926829268293,-8.414634146341465,-5.25,-11.7,-42.6,2.32,8,"Extreme Conditions, High Temp and Vibration"
27.0,66.5,-68.9765625,-1505.9882812500002,-7725.375000000001,-22.743902439024392,20.0,-40.54878048780488,-5.55,-14.85,-42.9,2.31,5,"High Temp, Low Humidity"
27.0,66.5,45.984375,-1502.15625,-7583.589843750001,-8.597560975609756,11.76829268292683,-27.31707317073171,-4.5,-12.3,-42.6,2.31,8,"Extreme Conditions, High Temp and Vibration"
27.0,66.6,-49.81640625,-1601.7890625,-7717.7109375,-7.682926829268293,-1.1585365853658538,1.2195121951219514,-5.25,-13.05,-42.9,2.31,8,"Extreme Conditions, High Temp and Vibration"
27.0,66.6,-30.65625,-1440.8437500000002,-7391.988281250001,-3.4756097560975614,13.78048780487805,-18.10975609756098,-4.35,-15.9,-44.55,2.32,5,"High Temp, Low Humidity"
27.0,66.6,-199.265625,-1456.171875,-7579.7578125,-11.951219512195124,3.902439024390244,-9.02439024390244,-6.0,-11.7,-42.6,2.32,8,"Extreme Conditions, High Temp and Vibration"
27.0,66.6,-99.6328125,-1517.484375,-8043.433593750001,10.670731707317074,-10.853658536585368,16.52439024390244,-10.2,-11.4,-41.4,2.32,0,"Stable Low Temp, Low Vibration"
27.0,66.5,-38.3203125,-1379.5312500000002,-7598.91796875,3.1707317073170733,-20.0609756097561,-6.036585365853659,-7.5,-7.35,-41.1,2.32,0,"Stable Low Temp, Low Vibration"
27.0,65.9,-145.6171875,-1590.29296875,-7694.71875,1.0975609756097562,20.48780487804878,-30.182926829268297,-7.35,-9.75,-41.55,2.31,8,"Extreme Conditions, High Temp and Vibration"
27.0,65.7,-68.9765625,-1498.32421875,-7644.90234375,20.67073170731708,3.1707317073170733,-10.975609756097562,-8.7,-8.7,-39.75,2.32,0,"Stable Low Temp, Low Vibration"
27.0,65.6,-107.296875,-1452.33984375,-7633.40625,26.03658536585366,-11.03658536585366,10.853658536585368,-9.0,-9.3,-41.7,2.32,11,
27.0,65.5,-49.81640625,-1528.98046875,-7587.421875,-3.536585365853659,4.146341463414634,1.7682926829268295,-9.0,-7.35,-39.3,2.32,0,"Stable Low Temp, Low Vibration"
27.0,65.4,-45.984375,-1490.66015625,-7587.421875,-12.134146341463415,21.402439024390247,-28.04878048780488,-9.6,-8.1,-40.35,2.32,8,"Extreme Conditions, High Temp and Vibration"
27.0,65.3,-34.48828125,-1582.62890625,-7648.734375000001,-10.975609756097562,29.39024390243903,-35.97560975609756,-9.0,-6.3,-41.7,2.31,8,"Extreme Conditions, High Temp and Vibration"
27.0,65.3,-130.2890625,-1574.9648437500002,-7675.55859375,-7.439024390243903,-9.573170731707318,12.80487804878049,-8.25,-7.8,-39.6,2.32,11,
27.0,65.2,-72.80859375,-1609.453125,-7675.55859375,-10.914634146341465,-0.3658536585365854,-1.829268292682927,-8.7,-5.4,-40.5,2.31,0,"Stable Low Temp, Low Vibration"
26.9,65.1,-30.65625,-1417.8515625,-7606.582031250001,-13.414634146341465,23.963414634146343,-28.53658536585366,-8.4,-6.45,-39.15,2.32,8,"Extreme Conditions, High Temp and Vibration"
26.9,65.0,-3.83203125,-1540.4765625000002,-7637.238281250001,7.317073170731708,-25.54878048780488,-14.146341463414636,-9.9,-6.9,-40.2,2.32,0,"Stable Low Temp, Low Vibration"
27.0,65.0,-38.3203125,-1509.8203125000002,-7725.375000000001,-20.0609756097561,16.76829268292683,-42.5609756097561,-9.6,-6.75,-40.05,2.32,5,"High Temp, Low Humidity"
26.9,65.0,-49.81640625,-1479.1640625000002,-7621.91015625,-8.78048780487805,3.963414634146342,-6.829268292682928,-10.05,-7.35,-39.6,2.32,0,"Stable Low Temp, Low Vibration"
26.9,65.0,-65.14453125,-1582.62890625,-7664.0625,-29.512195121951223,6.219512195121951,-9.02439024390244,-9.45,-6.45,-40.2,2.32,8,"Extreme Conditions, High Temp and Vibration"
26.9,65.1,-15.328125,-1490.66015625,-7579.7578125,12.98780487804878,-11.03658536585366,-7.926829268292684,-8.7,-5.85,-40.5,2.32,11,
26.9,65.1,-95.80078125,-1582.62890625,-7656.3984375,25.30487804878049,0.7926829268292683,17.682926829268293,-9.3,-7.05,-42.0,2.32,11,
26.9,65.2,-145.6171875,-1571.1328125000002,-7656.3984375,-10.792682926829269,-4.51219512195122,1.0365853658536586,-10.05,-5.55,-39.6,2.32,0,"Stable Low Temp, Low Vibration"
26.9,65.1,-114.9609375,-1555.8046875,-7675.55859375,9.329268292682928,-15.30487804878049,-11.890243902439025,-8.4,-6.9,-38.1,2.32,0,"Stable Low Temp, Low Vibration"
26.9,65.1,-38.3203125,-1582.62890625,-7587.421875,-10.0,1.524390243902439,0.9756097560975612,-10.2,-6.15,-40.2,2.31,0,"Stable Low Temp, Low Vibration"
26.9,65.0,-30.65625,-1521.31640625,-7556.765625,12.682926829268292,1.7682926829268295,27.31707317073171,-9.6,-6.3,-40.65,2.32,11,
26.9,65.0,-26.82421875,-1571.1328125000002,-7756.031250000001,-21.28048780487805,14.756097560975611,-37.43902439024391,-10.05,-6.3,-41.1,2.32,5,"High Temp, Low Humidity"
26.9,65.0,-84.30468750000001,-1517.484375,-7637.238281250001,-3.5975609756097566,9.51219512195122,21.03658536585366,-9.15,-5.1,-40.5,2.32,11,
26.9,65.0,-164.77734375000003,-1532.8125,-7667.894531250001,12.5609756097561,14.085365853658535,-3.109756097560976,-8.7,-6.45,-41.25,2.31,11,
26.9,65.0,-22.9921875,-1429.34765625,-7418.8125,10.48780487804878,-1.951219512195122,-13.04878048780488,-10.95,-5.85,-40.8,2.32,0,"Stable Low Temp, Low Vibration"
26.9,65.1,-111.12890625,-1617.1171875000002,-7568.26171875,16.70731707317073,6.646341463414635,4.939024390243903,-12.15,-4.8,-47.25,2.32,11,
26.9,65.2,-42.15234375000001,-1521.31640625,-7667.894531250001,1.2195121951219514,0.9146341463414634,-13.04878048780488,-1.5,-3.0,-45.15,2.32,13,
26.9,65.2,-130.2890625,-1490.66015625,-7587.421875,-2.6219512195121952,3.048780487804878,-23.59756097560976,-3.45,-15.3,-53.4,2.31,5,"High Temp, Low Humidity"
26.9,65.2,-49.81640625,-1425.515625,-7706.21484375,3.658536585365854,15.0609756097561,-8.170731707317074,-7.199999999999999,-21.75,-43.5,2.32,12,
26.9,65.2,-19.16015625,-1532.8125,-7652.56640625,6.52439024390244,1.707317073170732,-4.695121951219512,-7.649999999999999,-14.55,-34.65,2.31,8,"Extreme Conditions, High Temp and Vibration"
26.9,65.2,-72.80859375,-1620.94921875,-7775.191406250001,-22.195121951219512,14.756097560975611,-18.17073170731708,0.0,-3.6,-33.6,2.32,13,
26.9,65.2,-134.12109375,-1571.1328125000002,-7690.886718750001,-12.500000000000002,-13.170731707317074,-12.378048780487806,-0.15,-4.8,-33.75,2.32,13,
26.9,65.2,-134.12109375,-1536.6445312500002,-7556.765625,17.621951219512198,-9.085365853658535,10.975609756097562,-0.15,-3.75,-33.75,2.32,10,
26.9,65.2,-34.48828125,-1517.484375,-7614.24609375,-2.25609756097561,-17.743902439024392,13.902439024390246,-0.75,-4.2,-33.75,2.37,10,
26.9,65.2,-111.12890625,-1567.3007812500002,-7698.55078125,-26.82926829268293,17.439024390243905,-12.682926829268292,0.6,-5.85,-34.2,2.32,13,
26.9,65.2,-149.44921875,-1582.62890625,-7775.191406250001,-12.682926829268292,29.512195121951223,-32.37804878048781,0.3,-4.65,-34.65,2.33,13,
26.9,65.2,-149.44921875,-1628.61328125,-7897.81640625,-9.51219512195122,7.25609756097561,-12.073170731707318,0.0,-5.1,-33.6,2.32,13,
26.9,65.1,-57.48046875,-1517.484375,-7759.86328125,18.963414634146343,8.536585365853659,7.073170731707318,-7.35,-14.55,-34.95,2.32,0,"Stable Low Temp, Low Vibration"
26.9,65.1,-95.80078125,-1494.4921875,-7330.675781250001,-8.231707317073171,8.719512195121952,-3.658536585365854,-7.35,-22.65,-39.15,2.32,12,
26.9,65.1,-30.65625,-1460.00390625,-7506.94921875,-5.060975609756098,8.048780487804878,4.207317073170732,-11.25,-22.65,-49.5,2.32,12,
26.9,65.0,-91.96875,-1479.1640625000002,-7579.7578125,13.719512195121952,-5.731707317073171,-1.829268292682927,-10.95,-21.15,-50.55,2.32,12,
26.9,65.0,-99.6328125,-1433.1796875,-7583.589843750001,4.75609756097561,-3.048780487804878,25.853658536585368,-10.95,-22.65,-50.25,2.32,12,
26.9,65.1,-34.48828125,-1502.15625,-7384.324218750001,-27.134146341463417,15.79268292682927,-1.7682926829268295,-12.0,-21.45,-49.2,2.31,12,
26.9,65.0,-22.9921875,-1532.8125,-7625.742187500001,-16.76829268292683,11.829268292682928,-21.21951219512196,-10.5,-24.75,-48.45,2.32,12,
26.9,65.0,-99.6328125,-1544.30859375,-7591.25390625,-11.097560975609756,22.37804878048781,-3.1707317073170733,-10.35,-23.85,-48.3,2.31,12,
27.0,65.0,-157.11328125,-1444.6757812500002,-7667.894531250001,-17.621951219512198,1.707317073170732,-14.207317073170731,-11.1,-22.8,-48.3,2.32,12,
27.0,65.0,-15.328125,-1567.3007812500002,-7583.589843750001,21.463414634146343,-13.53658536585366,-28.17073170731708,-11.55,-23.7,-49.95,2.32,12,
26.9,65.0,-107.296875,-1490.66015625,-7625.742187500001,-10.609756097560975,-7.439024390243903,-6.7682926829268295,-10.5,-22.65,-47.85,2.32,12,
27.0,64.9,-72.80859375,-1448.5078125,-7706.21484375,-28.59756097560976,19.085365853658537,-4.817073170731708,-9.9,-22.65,-49.2,2.31,12,
27.0,64.8,-72.80859375,-1559.63671875,-7618.078125000001,14.878048780487806,1.2195121951219514,14.817073170731708,-10.2,-22.95,-51.3,2.31,12,
27.0,64.8,19.16015625,-1479.1640625000002,-7710.046875,-22.6219512195122,10.365853658536588,4.146341463414634,-9.9,-23.7,-50.85,2.31,12,
27.0,64.8,-11.49609375,-1586.4609375,-7698.55078125,-15.79268292682927,-13.841463414634148,-21.463414634146343,-10.05,-21.3,-50.1,2.32,12,
27.0,64.8,-42.15234375000001,-1720.5820312500002,-8112.41015625,6.646341463414635,12.865853658536588,5.853658536585367,-9.3,-22.8,-51.45,2.32,12,
27.0,64.8,-53.6484375,-1536.6445312500002,-7694.71875,-4.451219512195122,29.512195121951223,-3.1707317073170733,2.1,-7.649999999999999,-49.95,2.32,13,
27.0,64.8,30.65625,-1444.6757812500002,-7583.589843750001,14.451219512195124,5.7926829268292686,7.682926829268293,-9.45,2.1,-42.3,2.31,10,
27.0,64.8,-45.984375,-1410.1875000000002,-7238.70703125,-10.792682926829269,26.70731707317073,-2.7439024390243905,-7.949999999999999,-8.85,-41.7,2.31,0,"Stable Low Temp, Low Vibration"
27.0,64.8,-11.49609375,-1525.1484375,-7721.542968750001,9.390243902439025,-13.963414634146345,2.5609756097560976,-6.3,-7.949999999999999,-41.25,2.32,11,
27.0,64.7,-38.3203125,-1559.63671875,-7564.429687500001,-3.048780487804878,-0.853658536585366,0.0,-7.649999999999999,-8.7,-40.2,2.31,0,"Stable Low Temp, Low Vibration"
27.0,64.6,-38.3203125,-1567.3007812500002,-7621.91015625,10.426829268292684,-14.26829268292683,-13.170731707317074,-9.0,-8.549999999999999,-41.1,2.32,0,"Stable Low Temp, Low Vibration"
27.0,64.5,-53.6484375,-1567.3007812500002,-7587.421875,5.609756097560976,-15.487804878048784,6.890243902439025,-9.45,-8.7,-39.75,2.32,11,
27.0,64.5,-157.11328125,-1682.26171875,-7706.21484375,-10.609756097560975,21.402439024390247,-3.963414634146342,-8.7,-10.2,-40.5,2.32,8,"Extreme Conditions, High Temp and Vibration"
27.0,64.4,-34.48828125,-1551.97265625,-7664.0625,-19.390243902439025,1.402439024390244,-25.731707317073173,-8.1,-9.45,-40.8,2.31,5,"High Temp, Low Humidity"
27.0,64.4,-137.953125,-1532.8125,-7606.582031250001,20.0609756097561,-11.829268292682928,12.865853658536588,-8.549999999999999,-8.85,-41.7,2.31,11,
27.0,64.5,-61.3125,-1563.46875,-7641.0703125,-8.353658536585366,26.09756097560976,-12.439024390243905,-7.5,-7.8,-40.65,2.32,8,"Extreme Conditions, High Temp and Vibration"
27.0,64.4,-38.3203125,-1517.484375,-7648.734375000001,-1.6463414634146345,-9.390243902439025,4.51219512195122,-7.05,-10.2,-40.2,2.32,0,"Stable Low Temp, Low Vibration"
27.0,64.4,-53.6484375,-1502.15625,-7767.527343750001,4.51219512195122,-13.53658536585366,26.402439024390247,-7.949999999999999,-8.1,-40.35,2.32,11,
27.0,64.4,-26.82421875,-1532.8125,-7683.22265625,25.365853658536587,-22.92682926829269,16.097560975609756,-9.0,-8.1,-40.05,2.32,11,
27.0,64.3,-107.296875,-1555.8046875,-7610.4140625,-2.804878048780488,-7.01219512195122,-10.975609756097562,-9.9,-5.85,-38.85,2.32,0,"Stable Low Temp, Low Vibration"
27.0,64.2,-61.3125,-1525.1484375,-7809.679687500001,-14.756097560975611,6.707317073170732,-27.500000000000004,-9.9,-6.15,-40.8,2.31,8,"Extreme Conditions, High Temp and Vibration"
27.0,64.2,103.46484375,-1574.9648437500002,-7683.22265625,-2.8658536585365857,24.634146341463417,-13.475609756097562,-9.6,-7.35,-39.0,2.31,0,"Stable Low Temp, Low Vibration"
27.0,64.3,-103.46484375,-1582.62890625,-7637.238281250001,21.70731707317073,-13.414634146341465,15.731707317073171,-10.2,-5.1,-38.4,2.32,11,
27.0,64.0,-22.9921875,-1574.9648437500002,-7667.894531250001,0.5487804878048781,-4.207317073170732,-3.231707317073171,-10.05,-7.05,-38.25,2.32,0,"Stable Low Temp, Low Vibration"
27.0,63.8,-80.47265625000001,-1551.97265625,-7610.4140625,12.682926829268292,-0.7317073170731708,-4.817073170731708,-9.15,-7.199999999999999,-40.8,2.31,11,
27.0,63.7,-107.296875,-1525.1484375,-7928.47265625,-11.951219512195124,15.609756097560975,-10.0609756097561,-9.15,-6.9,-40.2,2.32,8,"Extreme Conditions, High Temp and Vibration"
27.0,63.6,-26.82421875,-1486.828125,-7564.429687500001,-18.231707317073173,7.743902439024391,5.975609756097562,-14.25,-13.2,-35.55,2.32,5,"High Temp, Low Humidity"
27.0,63.6,-114.9609375,-1475.3320312500002,-7135.2421875,28.902439024390247,-15.243902439024392,5.365853658536586,-3.0,-16.2,-41.7,2.32,11,
27.0,63.8,-203.09765625000003,-1505.9882812500002,-7606.582031250001,-4.146341463414634,-6.585365853658537,12.74390243902439,-3.75,-12.3,-43.35,2.31,0,"Stable Low Temp, Low Vibration"
27.0,64.1,-76.640625,-1475.3320312500002,-7614.24609375,2.926829268292684,-4.51219512195122,-19.14634146341464,-4.2,-12.3,-43.95,2.32,8,"Extreme Conditions, High Temp and Vibration"
27.0,64.3,-88.13671875000001,-1498.32421875,-7510.781250000001,-24.390243902439025,8.170731707317074,-46.524390243902445,-5.55,-13.5,-42.3,2.31,5,"High Temp, Low Humidity"
27.0,64.4,-103.46484375,-1601.7890625,-7644.90234375,7.682926829268293,-9.573170731707318,2.8658536585365857,-6.15,-14.4,-42.0,2.31,0,"Stable Low Temp, Low Vibration"
27.0,64.6,-88.13671875000001,-1636.27734375,-7602.75,17.195121951219512,-20.365853658536587,24.390243902439025,-5.55,-13.5,-42.6,2.32,11,
27.0,64.7,-30.65625,-1494.4921875,-7786.687500000001,-28.84146341463415,9.207317073170731,-27.07317073170732,-4.35,-12.9,-42.75,2.32,5,"High Temp, Low Humidity"
27.1,64.8,-176.27343750000003,-1559.63671875,-7641.0703125,5.426829268292684,-17.865853658536587,3.719512195121952,-4.35,-14.4,-42.0,2.31,0,"Stable Low Temp, Low Vibration"
27.0,64.8,-72.80859375,-1440.8437500000002,-7522.277343750001,12.74390243902439,-12.01219512195122,9.329268292682928,-4.95,-13.5,-44.7,2.32,11,
27.1,64.9,-107.296875,-1525.1484375,-7579.7578125,-10.792682926829269,15.121951219512196,-24.14634146341464,-4.05,-12.6,-44.55,2.31,8,"Extreme Conditions, High Temp and Vibration"
27.0,64.9,-111.12890625,-1574.9648437500002,-7667.894531250001,8.658536585365855,19.75609756097561,-1.6463414634146345,-3.6,-13.2,-43.5,2.32,0,"Stable Low Temp, Low Vibration"
27.1,64.9,-45.984375,-1502.15625,-7614.24609375,-7.804878048780488,3.1707317073170733,-0.2439024390243902,-4.2,-13.05,-44.4,2.32,0,"Stable Low Temp, Low Vibration"
27.1,65.0,11.49609375,-1582.62890625,-7637.238281250001,8.170731707317074,-7.317073170731708,-19.939024390243905,-5.25,-13.5,-43.65,2.31,8,"Extreme Conditions, High Temp and Vibration"
27.1,65.2,-118.79296875,-1555.8046875,-7756.031250000001,1.0365853658536586,-11.463414634146345,9.390243902439025,-4.35,-12.6,-43.5,2.31,0,"Stable Low Temp, Low Vibration"
27.1,65.3,-15.328125,-1655.4375,-7529.941406250001,-9.573170731707318,-12.01219512195122,-2.7439024390243905,-4.35,-12.15,-43.5,2.31,0,"Stable Low Temp, Low Vibration"
